table	id	source_file	offset	record_index	flags	jp_text	zh_text	status	encoded_complete	fixed_slot_status
frozen	zh_txt_8f038382_000246_0010	msg/fld/evt/024.m	0x246	10	long_padding	A{CTRL_0000}{CTRL_0200}{CTRL_0002}{CTRL_4100}{CTRL_8100}uヒヒヒ・・・　いま　らくに　してあげましょう」	{CTRL_0000}{CTRL_0200}{CTRL_0002}{CTRL_4100}{CTRL_8100}嘿嘿嘿……现在就让你解脱吧」        	translated_aligned		
frozen	zh_txt_8f038382_000298_0011	msg/fld/evt/024.m	0x298	11	long_padding	「・・・・・・ナルトくん・・・　みんな・・・」	「…鸣人君…大家…」                  	translated_aligned		
frozen	zh_txt_8f038382_0002CA_0012	msg/fld/evt/024.m	0x2CA	12	long_padding	「・・・みんなの　あしでまといに　なりたくない・・・」	“……我不想成为大家的累赘……”        	translated_aligned		
frozen	zh_txt_8f038382_000338_0014	msg/fld/evt/024.m	0x338	14	long_padding	A{CTRL_0000}{CTRL_0200}{CTRL_0002}{CTRL_4100}{CTRL_8100}uほう　ワタシの　チャクラの　なわから　よく{CTRL_0001}ぬけられましたね」	“哎呀{CTRL_0000}{CTRL_0200}{CTRL_0002}{CTRL_4100}{CTRL_8100}，你竟能挣脱我的查克拉绳索{CTRL_0001}！”          	translated_aligned		
frozen	zh_txt_07ccd85f_0000F4_0005	msg/fld/evt/025.m	0xF4	5	long_padding	「ヘヘッ・・・　オレたちだって　まだ　たたかえるぜ！」	「嘿嘿……我们也还能打！」                 	translated_aligned		
frozen	zh_txt_07ccd85f_000218_0011	msg/fld/evt/025.m	0x218	11	long_padding	スタミナが　ぜんかいふく　した！	体力完全恢复了！          	translated_aligned		
frozen	zh_txt_de7d406d_000010_0000	msg/fld/evt/026.m	0x10	0	long_padding	A{CTRL_0000}{CTRL_0200}{CTRL_0002}{CTRL_4100}{CTRL_8100}iじかんに　なって　しまった　ようですね・・・）	啊{CTRL_0000}{CTRL_0200}{CTRL_0002}{CTRL_4100}{CTRL_8100}，时间到了呢……）                    	translated_aligned		
frozen	zh_txt_de7d406d_00004E_0001	msg/fld/evt/026.m	0x4E	1	long_padding	「ヒヒヒ・・・　きょうの　ところは　いったん{CTRL_0001}ひきさがりましょう」	「嘻嘻嘻……今天就暂时{CTRL_0001}撤退吧」                     	translated_aligned		
frozen	zh_txt_de7d406d_000142_0005	msg/fld/evt/026.m	0x142	5	long_padding	「そ・・・　そんな　・・・わたしは　ただ{CTRL_0001}みんなが　がんばってくれたから・・・」	「不……不是的……我只是因为{CTRL_0001}大家都很努力才……」        	translated_aligned		
frozen	zh_txt_de7d406d_0001AA_0006	msg/fld/evt/026.m	0x1AA	6	long_padding	「ヒナタも　ぶじだった　ことだし{CTRL_0001}さきへ　すすんで　かがみを　みつけンぞ！」	「雏田也没事了{CTRL_0001}，继续前进找镜子吧！」                      	translated_aligned		
frozen	zh_txt_de7d406d_00020C_0007	msg/fld/evt/026.m	0x20C	7	long_padding	「おっしゃー！　オレも　がんばるってばよ！！」	「好嘞！我也要加油了！！」         	translated_aligned		
frozen	zh_txt_8cbb92b9_00006E_0001	msg/fld/evt/027.m	0x6E	1	long_padding	「ナ・・・　ナルトくん　わたしの　白眼を　つかえば{CTRL_0001}みえるように　なる・・・　かも」	「鸣... 鸣人，用我的白眼的话{CTRL_0001}或许能看见... 吧」                   	translated_aligned		
frozen	zh_txt_8cbb92b9_000132_0003	msg/fld/evt/027.m	0x132	3	long_padding	「あっ　あの・・・{CTRL_0001}さ・・・　さっそく　やってみる　・・・ね」	「啊... 那个...{CTRL_0001}我... 马上试试看... 呢」           	translated_aligned		
frozen	zh_txt_8cbb92b9_00031A_0011	msg/fld/evt/027.m	0x31A	11	long_padding	（ナルトくんが　おうえん　してくれてる{CTRL_0001}が・・・　がんばらなくちゃ！！）	（鸣人为我加油{CTRL_0001}我必须…… 加油才行！！）              	translated_aligned		
frozen	zh_txt_1d0308eb_00001A_0000	msg/fld/evt/029.m	0x1A	0	long_padding	「３まいめの　かがみを　みつけたってばよ！」	“找到第三面镜子了！”             	translated_aligned		
frozen	zh_txt_1d0308eb_000124_0004	msg/fld/evt/029.m	0x124	4	long_padding	「それじゃ　どうやって　もってかえるんだよ」	“那要怎么拿回去啊”                	translated_aligned		
frozen	zh_txt_1d0308eb_000166_0005	msg/fld/evt/029.m	0x166	5	long_padding	「そいつを　いま　かんがえてる　ところだ・・・」	“我正在考虑那个呢……”              	translated_aligned		
frozen	zh_txt_301f6085_000050_0001	msg/fld/evt/030.m	0x50	1	long_padding	「ええ　中忍（ちゅうにん）しけんの{CTRL_0001}本選会場（ほんせんかいじょう）・・・」	“嗯，中忍考试的{CTRL_0001}正式比赛会场……”                       	translated_aligned		
frozen	zh_txt_301f6085_000136_0005	msg/fld/evt/030.m	0x136	5	long_padding	F{CTRL_8100}u・・・たたかいとは　たしゃと　じぶんの{CTRL_0001}そんざいを　かけ　あらそう　ことだ・・・」	“风{CTRL_8100}……战斗就是与他人和自己的{CTRL_0001}存在相互争夺……”            	translated_aligned		
frozen	zh_txt_301f6085_0001A2_0006	msg/fld/evt/030.m	0x1A2	6	long_padding	「{CTRL_0103}{CTRL_0002}我愛羅（ガアラ）{CTRL_0103}{CTRL_0000}・・・　おまえ　なに{CTRL_0001}いってんだってばよ・・・！？」	{CTRL_0103}{CTRL_0002}我爱罗{CTRL_0103}{CTRL_0000}……你在{CTRL_0001}胡说什么呢……！？”                   	translated_aligned		
frozen	zh_txt_301f6085_00027E_0009	msg/fld/evt/030.m	0x27E	9	long_padding	「おまえを　たおすことで　オレは{CTRL_0001}生（せい）を　じっかんできる・・・！」	“通过打倒你我能{CTRL_0001}真实感受到活着……！”               	translated_aligned		
frozen	zh_txt_301f6085_000372_0013	msg/fld/evt/030.m	0x372	13	long_padding	「くるぞ！　みんな　気をつけろ！」	来了！大家小心！            	translated_aligned		
frozen	zh_txt_830c5b1a_00001A_0000	msg/fld/evt/032.m	0x1A	0	long_padding	「やったー！　もとの　ばしょに　もどって{CTRL_0001}きたってばよ！」	「太好了！回到原来的地方{CTRL_0001}了！」             	translated_aligned		
frozen	zh_txt_830c5b1a_000144_0004	msg/fld/evt/032.m	0x144	4	long_padding	「さあ　はやく　{CTRL_0103}{CTRL_0002}木ノ葉隠れの里{CTRL_0103}{CTRL_0000}に　もどって{CTRL_0001}{CTRL_0103}{CTRL_0002}綱手のバァちゃんに　ほうこく{CTRL_0103}{CTRL_0000}するってばよ！」	「快，赶紧回{CTRL_0103}{CTRL_0002}木叶隐村{CTRL_0103}{CTRL_0000}{CTRL_0001}向{CTRL_0103}{CTRL_0002}纲手婆婆{CTRL_0103}{CTRL_0000}报告啦！」                            	translated_aligned		
frozen	zh_txt_b7969276_000054_0001	msg/fld/evt/033.m	0x54	1	long_padding	A{CTRL_0000}{CTRL_0200}{CTRL_0002}{CTRL_4100}{CTRL_8100}uもうしわけありません{CTRL_0001}しょうしょう　あそびすぎました」	{CTRL_0000}{CTRL_0200}{CTRL_0002}{CTRL_4100}{CTRL_8100}「非常抱歉，{CTRL_0001}稍微玩过头了。」              	translated_aligned		
frozen	zh_txt_b7969276_0000A2_0002	msg/fld/evt/033.m	0xA2	2	long_padding	@{CTRL_0000}{CTRL_0200}{CTRL_0002}{CTRL_4000}{CTRL_8100}uまあいい　ヤツらが　かがみを　さがしてくれれば{CTRL_0001}こちらの　てまも　はぶける　と　いうものだ」{CTRL_0001}「ところで　霊獣（れいじゅう）の　ようすは　どうだ？」	{CTRL_0000}{CTRL_0200}{CTRL_0002}{CTRL_4000}{CTRL_8100}「无妨。让他们找镜子，{CTRL_0001}也省了我们的事。」{CTRL_0001}「话说，灵兽情况如何？」                                                    	translated_aligned		
frozen	zh_txt_b7969276_000190_0004	msg/fld/evt/033.m	0x190	4	long_padding	B{CTRL_0200}{CTRL_0200}{CTRL_0002}{CTRL_4200}{CTRL_8100}u邪気（じゃき）も　かなり　ひろがって　あちこちで{CTRL_0001}暴動（ぼうどう）が　おこりはじめてますぜ」	{CTRL_0200}{CTRL_0200}{CTRL_0002}{CTRL_4200}{CTRL_8100}「邪气也扩散得很厉害，{CTRL_0001}各处都开始暴动了。」                               	translated_aligned		
frozen	zh_txt_b7969276_000204_0005	msg/fld/evt/033.m	0x204	5	long_padding	A{CTRL_0200}{CTRL_0200}{CTRL_0002}{CTRL_4100}{CTRL_8100}u霊獣が　かんぜんたいに　なるころには{CTRL_0001}木ノ葉も　邪気に　つつまれている　はずです」	{CTRL_0200}{CTRL_0200}{CTRL_0002}{CTRL_4100}{CTRL_8100}「等灵兽成为完全体时，{CTRL_0001}木叶也会被邪气吞没。」                  	translated_aligned		
frozen	zh_txt_5f21e090_00001A_0000	msg/fld/evt/034.m	0x1A	0	long_padding	「綱手のバアちゃん！　かがみを　みつけて{CTRL_0001}きたってばよ！」	纲手婆婆！镜子找到了{CTRL_0001}哦！                      	translated_aligned		
frozen	zh_txt_5f21e090_00006A_0001	msg/fld/evt/034.m	0x6A	1	long_padding	「おまえたち！　ちょうど　いい　ところに　きたな」	你们来得正好！                               	translated_aligned		
frozen	zh_txt_5f21e090_0000D0_0003	msg/fld/evt/034.m	0xD0	3	long_padding	「いま　{CTRL_0103}{CTRL_0002}砂隠れの里（すながくれのさと）{CTRL_0103}{CTRL_0000}から{CTRL_0001}ししゃが　きている　ところだ」	现在{CTRL_0103}{CTRL_0002}砂隐村{CTRL_0103}{CTRL_0000}的使者{CTRL_0001}来了。                                         	translated_aligned		
frozen	zh_txt_5f21e090_000166_0005	msg/fld/evt/034.m	0x166	5	long_padding	「なにか　あったのか？」	出什么事了？        	translated_aligned		
frozen	zh_txt_5f21e090_000194_0006	msg/fld/evt/034.m	0x194	6	long_padding	「霊獣（れいじゅう）の　邪気（じゃき）が{CTRL_0001}砂に　ちかづいている」	灵兽的邪气{CTRL_0001}正在逼近砂隐。                            	translated_aligned		
frozen	zh_txt_5f21e090_00021E_0008	msg/fld/evt/034.m	0x21E	8	long_padding	「すでに　あちこちで　邪気による　ひがいが{CTRL_0001}ひろがっている」	邪气引起的灾害已经{CTRL_0001}蔓延到各处。               	translated_aligned		
frozen	zh_txt_5f21e090_0002A0_0010	msg/fld/evt/034.m	0x2A0	10	long_padding	「だとすると　木ノ葉も　ヤバイことに　なりそーだな」	这样的话，木叶也危险了。                  	translated_aligned		
frozen	zh_txt_5f21e090_0002EA_0011	msg/fld/evt/034.m	0x2EA	11	long_padding	「はやく　のこりの　かがみを　みつけに　いくってばよ！」	得赶快去找剩下的镜子了！                      	translated_aligned		
frozen	zh_txt_5f21e090_0003E4_0015	msg/fld/evt/034.m	0x3E4	15	long_padding	「おまえらごときに　たすけてもらわなくても　砂は{CTRL_0001}わたしたちだけで　だいじょうぶさ」	“你们这种人就算不帮忙，砂隐{CTRL_0001}我们自己也能搞定。”            	translated_aligned		
frozen	zh_txt_5f21e090_000478_0017	msg/fld/evt/034.m	0x478	17	long_padding	「砂隠れの里の　どこかに　かがみが　あるらしい{CTRL_0001}と　いう　じょうほうが　はいったんだ」	“砂隐村的某个地方似乎有镜子{CTRL_0001}，我们得到了这个情报。”        	translated_aligned		
frozen	zh_txt_5f21e090_000518_0019	msg/fld/evt/034.m	0x518	19	long_padding	「ああ　里の　どこかに　かがみの　ことを　しっている{CTRL_0001}ろうじんが　いる　と　いうことだ」	“嗯，村里有个{CTRL_0001}知道镜子事情的老人。”                                  	translated_aligned		
frozen	zh_txt_5f21e090_000586_0020	msg/fld/evt/034.m	0x586	20	long_padding	「砂には　すでに　{CTRL_0103}{CTRL_0002}日向（ひゅうが）ネジ　{CTRL_0101}{CTRL_0014}ロック・リー{CTRL_0101}{CTRL_0014}{CTRL_0001}テンテン{CTRL_0103}{CTRL_0000}の　３めいを　むかわせている」	“砂已经派了{CTRL_0103}{CTRL_0002}日向宁次、{CTRL_0101}{CTRL_0014}李洛克、{CTRL_0101}{CTRL_0014}{CTRL_0001}天天{CTRL_0103}{CTRL_0000}三人过去。”                       	translated_aligned		
frozen	zh_txt_5f21e090_0005F6_0021	msg/fld/evt/034.m	0x5F6	21	long_padding	「おまえたちも　すぐに　あとを　おって{CTRL_0001}かれらと　ごうりゅう　してくれ」	“你们也立刻追上去{CTRL_0001}和他们汇合。”                        	translated_aligned		
frozen	zh_txt_5f21e090_00066E_0023	msg/fld/evt/034.m	0x66E	23	long_padding	「シカマル！　すぐに　しゅっぱつするってばよ！」	“鹿丸！马上出发啦！”                 	translated_aligned		
frozen	zh_txt_5f21e090_0006DE_0025	msg/fld/evt/034.m	0x6DE	25	long_padding	「木ノ葉と　砂は　どうめい国（こく）だ！{CTRL_0001}なにか　あったら　たすけてやるぜ」	“木叶和砂是同盟国！{CTRL_0001}有什么事我会帮你。”                	translated_aligned		
frozen	zh_txt_5f21e090_00076E_0027	msg/fld/evt/034.m	0x76E	27	long_padding	「おまえ　いがいと　ぎりがたいんだな」	“你挺讲义气啊。”             	translated_aligned		
frozen	zh_txt_5f21e090_0007DA_0029	msg/fld/evt/034.m	0x7DA	29	long_padding	「ナルト　さっさと　いこうぜ」	“鸣人，快走吧”        	translated_aligned		
frozen	zh_txt_5f21e090_000806_0030	msg/fld/evt/034.m	0x806	30	long_padding	6{CTRL_0000}{CTRL_0200}{CTRL_0002}{CTRL_3600}{CTRL_8100}uちょっと　まってください」	{CTRL_0000}{CTRL_0200}{CTRL_0002}{CTRL_3600}{CTRL_8100}等一下”                  	translated_aligned		
frozen	zh_txt_5f21e090_00089C_0033	msg/fld/evt/034.m	0x89C	33	long_padding	「ナルト！　おまえ　いままでに{CTRL_0001}岩が　じゃまして　さきに　すすめないとか」	“鸣人！你遇到过{CTRL_0001}岩石挡路没法前进的事吗？”           	translated_aligned		
frozen	zh_txt_5f21e090_0008EA_0034	msg/fld/evt/034.m	0x8EA	34	long_padding	「つづらが　とれない・・・　ってことが{CTRL_0001}あったんじゃないか？」	“像宝箱拿不到……这种事{CTRL_0001}遇到过吧？”        	translated_aligned		
frozen	zh_txt_5f21e090_000968_0036	msg/fld/evt/034.m	0x968	36	long_padding	「そんなときは　{CTRL_0103}{CTRL_0002}コイツを　口よせし{CTRL_0001}岩の　まえで　Ａボタンを　おしてみな！{CTRL_0103}{CTRL_0000}」	这种时候，{CTRL_0103}{CTRL_0002}把这小子通灵出来{CTRL_0001}在岩石前按A键试试！{CTRL_0103}{CTRL_0000}         	translated_aligned		
frozen	zh_txt_5f21e090_0009C0_0037	msg/fld/evt/034.m	0x9C0	37	long_padding	「コイツは　{CTRL_0103}{CTRL_0002}岩を　くだくことが　できるから{CTRL_0001}さきに　すすむことが　できるように　なるよ{CTRL_0103}{CTRL_0000}」	这家伙{CTRL_0103}{CTRL_0002}能打碎岩石，{CTRL_0001}这样就能继续前进了{CTRL_0103}{CTRL_0000}                                  	translated_aligned		
frozen	zh_txt_5f21e090_000A38_0038	msg/fld/evt/034.m	0xA38	38	long_padding	「スゲーってばよ！　トントン！！」	好厉害啊！豚豚！！         	translated_aligned		
frozen	zh_txt_5f21e090_000A90_0040	msg/fld/evt/034.m	0xA90	40	long_padding	「カツユと　おなじで　いろんな　ところで{CTRL_0001}たすけてくれる　はずさ」	和蛞蝓一样，在各种地方{CTRL_0001}都能帮上忙。               	translated_aligned		
frozen	zh_txt_5f21e090_000AD6_0041	msg/fld/evt/034.m	0xAD6	41	long_padding	「・・・じゃあ　たしかに{CTRL_0001}おまえに　あずけたからね！！」	……好吧，{CTRL_0001}就把它交给你了！！              	translated_aligned		
frozen	zh_txt_5f21e090_000B50_0043	msg/fld/evt/034.m	0xB50	43	long_padding	トントンが　なかまに　なった！{CTRL_0001}トントンを　つれて　あるけるように　なるぞ！	豚豚成为了伙伴！{CTRL_0001}可以带着豚豚行走了！                      	translated_aligned		
frozen	zh_txt_5f21e090_000BDA_0045	msg/fld/evt/034.m	0xBDA	45	long_padding	「あぁ・・・　そうだった」	啊……是啊。          	translated_aligned		
frozen	zh_txt_5f21e090_000BF8_0046	msg/fld/evt/034.m	0xBF8	46	long_padding	「こいつを　かしてやろうと　おもってね」	我想把这小子借给你们。         	translated_aligned		
frozen	zh_txt_5f21e090_000C38_0047	msg/fld/evt/034.m	0xC38	47	long_padding	「サンキュー！　綱手のバアちゃん！！」	谢谢！纲手婆婆！！             	translated_aligned		
frozen	zh_txt_3b2f9504_000084_0002	msg/fld/evt/035.m	0x84	2	long_padding	「とにかく　かがみの　ことを　しってるとか　いう{CTRL_0001}じーさんを　さがしだそーぜ」	总之，去找那个据说知道镜子的事情的{CTRL_0001}老爷子吧。            	translated_aligned		
frozen	zh_txt_3b2f9504_0000E8_0003	msg/fld/evt/035.m	0xE8	3	long_padding	「テマリさんの　はなしでは{CTRL_0001}この　ちかくに　いる　らしいわ」	听手鞠说，{CTRL_0001}好像就在这附近。                     	translated_aligned		
frozen	zh_txt_3b2f9504_00013A_0004	msg/fld/evt/035.m	0x13A	4	long_padding	「砂の　ネエちゃんは　なんで　いっしょに{CTRL_0001}きてくれなかったんだろーなー？」	砂隐的大姐为什么不{CTRL_0001}跟我们一起来呢？                       	translated_aligned		
frozen	zh_txt_3b2f9504_00019A_0005	msg/fld/evt/035.m	0x19A	5	long_padding	「ようじを　すませたら　あとを　おうって　いってたから{CTRL_0001}・・・そのうち　くるだろーぜ」	她说办完事就会追上来，{CTRL_0001}……所以过会儿应该会来的。              	translated_aligned		
frozen	zh_txt_3b2f9504_000206_0006	msg/fld/evt/035.m	0x206	6	long_padding	「とにかく　それまで　わたしたちだけで{CTRL_0001}さがしましょう！」	总之，在那之前就我们自己{CTRL_0001}找吧！             	translated_aligned		
frozen	zh_txt_f5dfebb1_00001A_0000	msg/fld/evt/036.m	0x1A	0	long_padding	「なぁ　ジイちゃん　霊獣（れいじゅう）の　かがみの{CTRL_0001}あるところを　おしえてくれってばよ」	喂，老爷爷，告诉我灵兽的镜子{CTRL_0001}在什么地方啊！                         	translated_aligned		
frozen	zh_txt_f5dfebb1_00007C_0001	msg/fld/evt/036.m	0x7C	1	long_padding	「ＺＺＺＺＺＺ・・・・・・」	Zzz……                     	translated_aligned		
frozen	zh_txt_f5dfebb1_0000AE_0002	msg/fld/evt/036.m	0xAE	2	long_padding	「ジイちゃん！　なんとか　いってくれってばよ！！」	爷爷！你倒是说点什么啊！！             	translated_aligned		
frozen	zh_txt_f5dfebb1_0000EA_0003	msg/fld/evt/036.m	0xEA	3	long_padding	「むにゃ　むにゃ　むにゃ・・・{CTRL_0001}ＺＺＺＺＺＺ・・・・・・」	嗯……嗯……嗯……{CTRL_0001}呼……呼……             	translated_aligned		
frozen	zh_txt_f5dfebb1_00017C_0005	msg/fld/evt/036.m	0x17C	5	long_padding	「ナルト　もっと　おおきな　こえで{CTRL_0001}おじいさんを　おこしましょ」	鸣人，再大声一点{CTRL_0001}把老爷爷叫醒吧                   	translated_aligned		
frozen	zh_txt_f5dfebb1_0001FC_0007	msg/fld/evt/036.m	0x1FC	7	long_padding	「よぉし！　もっと　{CTRL_0103}{CTRL_0002}でかいこえで{CTRL_0001}ジイちゃんに　よびかける{CTRL_0103}{CTRL_0000}ってばよ！！」	好！再用更{CTRL_0103}{CTRL_0002}大的声音{CTRL_0001}来喊老爷爷{CTRL_0103}{CTRL_0000}！！                        	translated_aligned		
frozen	zh_txt_f5dfebb1_000264_0008	msg/fld/evt/036.m	0x264	8	long_padding	「・・・ぜんぜん　きこえてねェみてーだな」	……好像完全没听见的样子        	translated_aligned		
frozen	zh_txt_f5dfebb1_0002A4_0009	msg/fld/evt/036.m	0x2A4	9	long_padding	「まだまだ　こんなもんじゃないってばよ！！」	还早着呢，这算什么啊！！          	translated_aligned		
frozen	zh_txt_f5dfebb1_0002E8_0010	msg/fld/evt/036.m	0x2E8	10	long_padding	「めんどくせーなぁ　・・・おい　チョウジ！！」	真麻烦啊……喂，丁次！！            	translated_aligned		
frozen	zh_txt_f5dfebb1_000388_0013	msg/fld/evt/036.m	0x388	13	long_padding	「おおおおお！！！　なんじゃ　そんな　ところに{CTRL_0001}ひとが　おったのか！　なにか　ようかい？」	哦哦哦哦哦！！！什么，这种地方{CTRL_0001}居然有人！有事吗？                  	translated_aligned		
frozen	zh_txt_f5dfebb1_0003F8_0014	msg/fld/evt/036.m	0x3F8	14	long_padding	「ジイちゃん！　かがみが　どこに　あるか{CTRL_0001}おしえてくれってばよ！！」	爷爷！镜子在哪里{CTRL_0001}快告诉我啦！！                       	translated_aligned		
frozen	zh_txt_f5dfebb1_000446_0015	msg/fld/evt/036.m	0x446	15	long_padding	「・・・かがみ？　かがみって　なんじゃ？」	……镜子？镜子是什么？           	translated_aligned		
frozen	zh_txt_f5dfebb1_000486_0016	msg/fld/evt/036.m	0x486	16	long_padding	「霊獣を　封印（ふういん）する　かがみだってばよ！！」	是封印灵兽的镜子啦我说！！                 	translated_aligned		
frozen	zh_txt_f5dfebb1_0004C6_0017	msg/fld/evt/036.m	0x4C6	17	long_padding	「・・・霊獣を　封印する　かがみじゃと・・・」	……封印灵兽的镜子啊……            	translated_aligned		
frozen	zh_txt_f5dfebb1_00050C_0018	msg/fld/evt/036.m	0x50C	18	long_padding	「そうだってばよ！　ジイちゃんは{CTRL_0001}その　かがみの　ことを　しってるんだろ！」	没错啦！爷爷你{CTRL_0001}知道那个镜子的事情吧！                      	translated_aligned		
frozen	zh_txt_f5dfebb1_000562_0019	msg/fld/evt/036.m	0x562	19	long_padding	「そういえば　ワシが　ちいさいころに{CTRL_0001}ジイさんから　きいたことが　ある・・・」	说起来，我小时候{CTRL_0001}听爷爷说过……                                 	translated_aligned		
frozen	zh_txt_f5dfebb1_0005EC_0021	msg/fld/evt/036.m	0x5EC	21	long_padding	「うむ　たしか　{CTRL_0103}{CTRL_0002}死（し）のさばく{CTRL_0103}{CTRL_0000}に　かくされてる{CTRL_0001}・・・と　いっておったな」	嗯，确实，被藏在{CTRL_0103}{CTRL_0002}死之沙漠{CTRL_0103}{CTRL_0000}里面{CTRL_0001}……是这么说的。          	translated_aligned		
frozen	zh_txt_f5dfebb1_000686_0023	msg/fld/evt/036.m	0x686	23	long_padding	「なあ　じいさん！　{CTRL_0103}{CTRL_0002}死のさばく{CTRL_0103}{CTRL_0000}の　どこに{CTRL_0001}かがみが　かくされてるか　しってるか？」	喂，爷爷！你知道镜子藏在{CTRL_0103}{CTRL_0002}死之沙漠{CTRL_0103}{CTRL_0000}的哪里{CTRL_0001}吗？                   	translated_aligned		
frozen	zh_txt_f5dfebb1_0006EA_0024	msg/fld/evt/036.m	0x6EA	24	long_padding	「さあのう・・・{CTRL_0001}そこまでは　ワシも　しらんなあ・・・」	“这个嘛……{CTRL_0001}连我也不知道……”           	translated_aligned		
frozen	zh_txt_e5fda45d_00001A_0000	msg/fld/evt/037.m	0x1A	0	long_padding	「この　おおきな　岩が　じゃまで{CTRL_0001}すすめないってばよ！」	「这块大岩石挡路，{CTRL_0001}过不去啊！」           	translated_aligned		
frozen	zh_txt_e5fda45d_000094_0002	msg/fld/evt/037.m	0x94	2	long_padding	「ボクに　まかせてください！」	「请交给我吧！」        	translated_aligned		
frozen	zh_txt_e5fda45d_000184_0006	msg/fld/evt/037.m	0x184	6	long_padding	「やりましたよ！　サクラさん！！」	「成功了！小樱！」         	translated_aligned		
frozen	zh_txt_e5fda45d_0001BE_0007	msg/fld/evt/037.m	0x1BE	7	long_padding	「岩を　くだく　だけなら　ひとりで　やらなくても{CTRL_0001}みんなで　やれば　よかったんじゃないの　リー」	「只是打碎岩石的话，{CTRL_0001}大家一起上不就好了，小李？」                        	translated_aligned		
frozen	zh_txt_e5fda45d_0002C0_0011	msg/fld/evt/037.m	0x2C0	11	long_padding	テンテンが　なかまに　なった！	天天加入了队伍！        	translated_aligned		
frozen	zh_txt_e5fda45d_0002F6_0012	msg/fld/evt/037.m	0x2F6	12	long_padding	「よっしゃー！　かがみを　さがしに{CTRL_0001}さばくを　つきすすむってばよ！！」	「好！去沙漠里{CTRL_0001}寻找镜子吧！！」                         	translated_aligned		
frozen	zh_txt_0eb56150_00004A_0001	msg/fld/evt/038.m	0x4A	1	long_padding	「８つか・・・　{CTRL_0103}{CTRL_0002}八卦掌回天（はっけしょうかいてん）{CTRL_0103}{CTRL_0000}」	「八个啊...　{CTRL_0103}{CTRL_0002}八卦掌回天{CTRL_0103}{CTRL_0000}」                  	translated_aligned		
frozen	zh_txt_9c28f2e0_00001A_0000	msg/fld/evt/039.m	0x1A	0	long_padding	「この　ゆかを　とびこえないと　いけないのか！{CTRL_0001}こんなの　むりだってばよ！！」	必须跳过这地板吗！{CTRL_0001}这怎么可能办得到啊！！                  	translated_aligned		
frozen	zh_txt_9c28f2e0_000080_0001	msg/fld/evt/039.m	0x80	1	long_padding	「なにを　よわきな　こと　いっているんですか！{CTRL_0001}きあいがあれば　これくらい　かんたんに　わたれます！」	别说这种泄气话！{CTRL_0001}只要有气势，这种程度轻轻松松就能跨过去！                  	translated_aligned		
frozen	zh_txt_9c28f2e0_0000EA_0002	msg/fld/evt/039.m	0xEA	2	long_padding	「さぁ！　いっしょに　“こんじょう”と　さけんで{CTRL_0001}わたりましょう！！　・・・いきますよ　ナルトくん！！」	来吧！一起喊“毅力”然后{CTRL_0001}跨过去！！……要上了，鸣人！！                       	translated_aligned		
frozen	zh_txt_9c28f2e0_0001A0_0004	msg/fld/evt/039.m	0x1A0	4	long_padding	「ちょ・・・　ちょっと　まってくれよ{CTRL_0001}まだ　こころの　じゅんびが　できてないってばよ」	等……等一下啊{CTRL_0001}我还没做好心理准备呢                                   	translated_aligned		
frozen	zh_txt_9c28f2e0_00020E_0005	msg/fld/evt/039.m	0x20E	5	long_padding	「たのみますよ　ナルトくん・・・」	拜托了，鸣人……            	translated_aligned		
frozen	zh_txt_9c28f2e0_000248_0006	msg/fld/evt/039.m	0x248	6	long_padding	「さぁ　もういちど　きあい　いれて　いきますよ」	来吧，再鼓足气势，上了！              	translated_aligned		
frozen	zh_txt_9c28f2e0_000290_0007	msg/fld/evt/039.m	0x290	7	long_padding	「しかたないですねぇ・・・{CTRL_0001}ボクが　ひっぱって　あげましょう」	真拿你没办法呢……{CTRL_0001}我来拉你一把吧              	translated_aligned		
frozen	zh_txt_9c28f2e0_0002E6_0008	msg/fld/evt/039.m	0x2E6	8	long_padding	「うわっ・・・　おい・・・　ちょっと・・・」	哇……喂……等一下……             	translated_aligned		
frozen	zh_txt_9c28f2e0_00032A_0009	msg/fld/evt/039.m	0x32A	9	long_padding	「いきますよ・・・{CTRL_0001}こんじょーーーーーーーーう！！！！！！」	要上了……{CTRL_0001}毅～～～～力！！！！！！         	translated_aligned		
frozen	zh_txt_2cc76e98_00001A_0000	msg/fld/evt/040.m	0x1A	0	long_padding	「ネジ　こっちの　ほうこうで　まちがい　ないのかァ？」	宁次，这个方向没错吧？                       	translated_aligned		
frozen	zh_txt_2cc76e98_0000B0_0003	msg/fld/evt/040.m	0xB0	3	long_padding	「まちがいない{CTRL_0001}ずっと　おくに　かがみの　ようなものが　みえる」	没错{CTRL_0001}远处能看到镜子一样的东西                      	translated_aligned		
frozen	zh_txt_2cc76e98_000106_0004	msg/fld/evt/040.m	0x106	4	long_padding	「よし！　いそぐってばよ！」	好！快走啦！            	translated_aligned		
frozen	zh_txt_2cc76e98_000130_0005	msg/fld/evt/040.m	0x130	5	long_padding	B{CTRL_0200}{CTRL_0200}{CTRL_0002}{CTRL_4200}{CTRL_8100}uおっと　ここから　さきに　いかせる　わけには{CTRL_0001}いかねえぜ！」	{CTRL_0200}{CTRL_0200}{CTRL_0002}{CTRL_4200}{CTRL_8100}喂喂，可不能{CTRL_0001}让你们再往前走了！                 	translated_aligned		
