id	jp_id_ref	category	source_file	offset	record_index	raw_hex	jp_text	zh_text	control_tokens	status	length_risk	context_required	translator_note	qa_note
zh_txt_1d0308eb_0001AE_0006	txt_1d0308eb_0001AE_0006	message	msg/fld/evt/029.m	0x1AE	6	81 75 82 b1 82 f1 82 c8 83 67 83 89 83 62 83 76 81 40 82 b1 82 ed 82 ad 82 c8 82 a2 82 c1 82 c4 82 ce 82 e6 81 49 81 76 03 00	「こんなトラップ　こわくないってばよ！」			pending_translation	unknown	yes		
zh_txt_1d0308eb_0001EE_0007	txt_1d0308eb_0001EE_0007	message	msg/fld/evt/029.m	0x1EE	7	81 75 82 a0 82 c1 81 40 83 6f 83 4a 81 49 81 76 03 00	「あっ　バカ！」			pending_translation	unknown	yes		
zh_txt_301f6085_00001A_0000	txt_301f6085_00001A_0000	message	msg/fld/evt/030.m	0x1A	0	81 75 83 54 83 4e 83 89 82 bf 82 e1 82 f1 81 40 82 b1 82 b1 82 cd 81 45 81 45 81 45 81 76 03 00	「サクラちゃん　ここは・・・」			pending_translation	unknown	yes		
zh_txt_301f6085_000050_0001	txt_301f6085_000050_0001	message	msg/fld/evt/030.m	0x50	1	81 75 82 a6 82 a6 81 40 92 86 94 45 81 69 82 bf 82 e3 82 a4 82 c9 82 f1 81 6a 82 b5 82 af 82 f1 82 cc 01 00 96 7b 91 49 89 ef 8f ea 81 69 82 d9 82 f1 82 b9 82 f1 82 a9 82 a2 82 b6 82 e5 82 a4 81 6a 81 45 81 45 81 45 81 76 03 00	「ええ　中忍（ちゅうにん）しけんの{CTRL_0001}本選会場（ほんせんかいじょう）・・・」		CTRL_0001	pending_translation	unknown	yes		
zh_txt_301f6085_0000BC_0002	txt_301f6085_0000BC_0002	message	msg/fld/evt/030.m	0xBC	2	81 75 82 ab 82 e1 82 c1 81 45 81 45 81 45 81 76 03 00	「きゃっ・・・」			pending_translation	unknown	yes		
zh_txt_301f6085_0000E2_0003	txt_301f6085_0000E2_0003	message	msg/fld/evt/030.m	0xE2	3	81 75 82 c8 81 40 82 c8 82 c9 82 aa 81 40 82 a8 82 ab 82 bd 82 f1 82 be 81 45 81 45 81 45 81 48 81 76 03 00	「な　なにが　おきたんだ・・・？」			pending_translation	unknown	yes		
zh_txt_301f6085_00011C_0004	txt_301f6085_00011C_0004	message	msg/fld/evt/030.m	0x11C	4	81 75 81 49 81 76 03 00	「！」			pending_translation	unknown	yes		
zh_txt_301f6085_000136_0005	txt_301f6085_000136_0005	message	msg/fld/evt/030.m	0x136	5	46 00 81 75 81 45 81 45 81 45 82 bd 82 bd 82 a9 82 a2 82 c6 82 cd 81 40 82 bd 82 b5 82 e1 82 c6 81 40 82 b6 82 d4 82 f1 82 cc 01 00 82 bb 82 f1 82 b4 82 a2 82 f0 81 40 82 a9 82 af 81 40 82 a0 82 e7 82 bb 82 a4 81 40 82 b1 82 c6 82 be 81 45 81 45 81 45 81 76 03 00	F{CTRL_8100}u・・・たたかいとは　たしゃと　じぶんの{CTRL_0001}そんざいを　かけ　あらそう　ことだ・・・」		CTRL_8100 CTRL_0001	pending_translation	unknown	yes		
zh_txt_301f6085_0001A2_0006	txt_301f6085_0001A2_0006	message	msg/fld/evt/030.m	0x1A2	6	81 75 03 01 02 00 89 e4 88 a4 97 85 81 69 83 4b 83 41 83 89 81 6a 03 01 00 00 81 45 81 45 81 45 81 40 82 a8 82 dc 82 a6 81 40 82 c8 82 c9 01 00 82 a2 82 c1 82 c4 82 f1 82 be 82 c1 82 c4 82 ce 82 e6 81 45 81 45 81 45 81 49 81 48 81 76 03 00	「{CTRL_0103}{CTRL_0002}我愛羅（ガアラ）{CTRL_0103}{CTRL_0000}・・・　おまえ　なに{CTRL_0001}いってんだってばよ・・・！？」		CTRL_0103 CTRL_0002 CTRL_0103 CTRL_0000 CTRL_0001	pending_translation	unknown	yes		
zh_txt_301f6085_000208_0007	txt_301f6085_000208_0007	message	msg/fld/evt/030.m	0x208	7	81 75 81 45 81 45 81 45 81 45 81 45 81 45 81 76 03 00	「・・・・・・」			pending_translation	unknown	yes		
zh_txt_301f6085_00022E_0008	txt_301f6085_00022E_0008	message	msg/fld/evt/030.m	0x22E	8	81 75 82 c7 82 a4 82 e2 82 e7 81 40 82 b1 82 c1 82 bf 82 cc 81 40 82 b1 82 a6 82 cd 01 00 82 ab 82 b1 82 a6 82 c4 82 cb 81 5b 82 e6 82 a4 82 be 82 c8 81 45 81 45 81 45 81 76 03 00	「どうやら　こっちの　こえは{CTRL_0001}きこえてねーようだな・・・」		CTRL_0001	pending_translation	unknown	yes		
zh_txt_301f6085_00027E_0009	txt_301f6085_00027E_0009	message	msg/fld/evt/030.m	0x27E	9	81 75 82 a8 82 dc 82 a6 82 f0 81 40 82 bd 82 a8 82 b7 82 b1 82 c6 82 c5 81 40 83 49 83 8c 82 cd 01 00 90 b6 81 69 82 b9 82 a2 81 6a 82 f0 81 40 82 b6 82 c1 82 a9 82 f1 82 c5 82 ab 82 e9 81 45 81 45 81 45 81 49 81 76 03 00	「おまえを　たおすことで　オレは{CTRL_0001}生（せい）を　じっかんできる・・・！」		CTRL_0001	pending_translation	unknown	yes		
zh_txt_301f6085_0002CA_0010	txt_301f6085_0002CA_0010	message	msg/fld/evt/030.m	0x2CA	10	81 75 03 01 01 00 83 45 83 4f 83 49 83 49 83 49 83 49 83 49 83 49 81 45 81 45 81 45 81 49 81 49 03 01 00 00 81 76 03 00	「{CTRL_0103}{CTRL_0001}ウグオオオオオオ・・・！！{CTRL_0103}{CTRL_0000}」		CTRL_0103 CTRL_0001 CTRL_0103 CTRL_0000	pending_translation	unknown	yes		
zh_txt_301f6085_000308_0011	txt_301f6085_000308_0011	message	msg/fld/evt/030.m	0x308	11	81 75 03 01 01 00 83 45 83 4f 83 49 83 49 83 49 83 49 83 49 83 49 81 45 81 45 81 45 81 49 81 49 03 01 00 00 81 76 03 00	「{CTRL_0103}{CTRL_0001}ウグオオオオオオ・・・！！{CTRL_0103}{CTRL_0000}」		CTRL_0103 CTRL_0001 CTRL_0103 CTRL_0000	pending_translation	unknown	yes		
zh_txt_301f6085_000344_0012	txt_301f6085_000344_0012	message	msg/fld/evt/030.m	0x344	12	81 75 82 c8 82 f1 82 be 81 40 82 a0 82 a2 82 c2 82 cd 81 49 81 48 81 76 03 00	「なんだ　あいつは！？」			pending_translation	unknown	yes		
zh_txt_301f6085_000372_0013	txt_301f6085_000372_0013	message	msg/fld/evt/030.m	0x372	13	81 75 82 ad 82 e9 82 bc 81 49 81 40 82 dd 82 f1 82 c8 81 40 8b 43 82 f0 82 c2 82 af 82 eb 81 49 81 76 03 00	「くるぞ！　みんな　気をつけろ！」			pending_translation	unknown	yes		
zh_txt_830c5b1a_00001A_0000	txt_830c5b1a_00001A_0000	message	msg/fld/evt/032.m	0x1A	0	81 75 82 e2 82 c1 82 bd 81 5b 81 49 81 40 82 e0 82 c6 82 cc 81 40 82 ce 82 b5 82 e5 82 c9 81 40 82 e0 82 c7 82 c1 82 c4 01 00 82 ab 82 bd 82 c1 82 c4 82 ce 82 e6 81 49 81 76 03 00	「やったー！　もとの　ばしょに　もどって{CTRL_0001}きたってばよ！」		CTRL_0001	pending_translation	unknown	yes		
zh_txt_830c5b1a_00006C_0001	txt_830c5b1a_00006C_0001	message	msg/fld/evt/032.m	0x6C	1	81 75 83 69 83 8b 83 67 82 cc 83 84 83 63 81 40 82 d9 82 f1 82 c1 82 c6 81 5b 82 c9 81 40 82 de 82 bf 82 e1 82 c8 81 40 83 84 83 8d 81 5b 82 be 82 ba 81 76 03 00	「ナルトのヤツ　ほんっとーに　むちゃな　ヤローだぜ」			pending_translation	unknown	yes		
zh_txt_830c5b1a_0000B6_0002	txt_830c5b1a_0000B6_0002	message	msg/fld/evt/032.m	0xB6	2	81 75 82 dc 82 c1 82 bd 82 ad 81 40 82 a0 82 a2 82 c2 82 c6 81 40 82 a2 82 e9 82 c6 01 00 82 a2 82 cc 82 bf 82 aa 81 40 82 a2 82 ad 82 c2 81 40 82 a0 82 c1 82 c4 82 e0 81 40 82 bd 82 e8 82 cb 81 5b 82 c8 81 76 03 00	「まったく　あいつと　いると{CTRL_0001}いのちが　いくつ　あっても　たりねーな」		CTRL_0001	pending_translation	unknown	yes		
zh_txt_830c5b1a_000112_0003	txt_830c5b1a_000112_0003	message	msg/fld/evt/032.m	0x112	3	81 75 81 45 81 45 81 45 83 69 83 8b 83 67 82 ad 82 f1 81 45 81 45 81 45 81 76 03 00	「・・・ナルトくん・・・」			pending_translation	unknown	yes		
zh_txt_830c5b1a_000144_0004	txt_830c5b1a_000144_0004	message	msg/fld/evt/032.m	0x144	4	81 75 82 b3 82 a0 81 40 82 cd 82 e2 82 ad 81 40 03 01 02 00 96 d8 83 6d 97 74 89 42 82 ea 82 cc 97 a2 03 01 00 00 82 c9 81 40 82 e0 82 c7 82 c1 82 c4 01 00 03 01 02 00 8d 6a 8e e8 82 cc 83 6f 83 40 82 bf 82 e1 82 f1 82 c9 81 40 82 d9 82 a4 82 b1 82 ad 03 01 00 00 82 b7 82 e9 82 c1 82 c4 82 ce 82 e6 81 49 81 76 03 00	「さあ　はやく　{CTRL_0103}{CTRL_0002}木ノ葉隠れの里{CTRL_0103}{CTRL_0000}に　もどって{CTRL_0001}{CTRL_0103}{CTRL_0002}綱手のバァちゃんに　ほうこく{CTRL_0103}{CTRL_0000}するってばよ！」		CTRL_0103 CTRL_0002 CTRL_0103 CTRL_0000 CTRL_0001 CTRL_0103 CTRL_0002 CTRL_0103 CTRL_0000	pending_translation	unknown	yes		
zh_txt_830c5b1a_0001C2_0005	txt_830c5b1a_0001C2_0005	message	msg/fld/evt/032.m	0x1C2	5	61 00 82 f0 01 00 82 c4 82 c9 81 40 82 a2 82 ea 82 bd 81 49 03 00	a{CTRL_8200}{CTRL_01F0}{CTRL_8200}{CTRL_82C4}{CTRL_81C9}@いれた！		CTRL_8200 CTRL_01F0 CTRL_8200 CTRL_82C4 CTRL_81C9	pending_translation	unknown	yes		
zh_txt_b7969276_000010_0000	txt_b7969276_000010_0000	message	msg/fld/evt/033.m	0x10	0	40 00 00 00 02 02 00 00 40 00 81 75 83 84 83 63 82 e7 81 40 82 52 82 dc 82 a2 82 df 82 cc 81 40 82 a9 82 aa 82 dd 82 e0 81 40 8e e8 82 c9 82 a2 82 ea 82 bd 82 a9 81 76 03 00	@{CTRL_0000}{CTRL_0200}{CTRL_0002}{CTRL_4000}{CTRL_8100}uヤツら　３まいめの　かがみも　手にいれたか」		CTRL_0000 CTRL_0200 CTRL_0002 CTRL_4000 CTRL_8100	pending_translation	unknown	yes		
zh_txt_b7969276_000054_0001	txt_b7969276_000054_0001	message	msg/fld/evt/033.m	0x54	1	41 00 00 00 02 02 00 00 41 00 81 75 82 e0 82 a4 82 b5 82 ed 82 af 82 a0 82 e8 82 dc 82 b9 82 f1 01 00 82 b5 82 e5 82 a4 82 b5 82 e5 82 a4 81 40 82 a0 82 bb 82 d1 82 b7 82 ac 82 dc 82 b5 82 bd 81 76 03 00	A{CTRL_0000}{CTRL_0200}{CTRL_0002}{CTRL_4100}{CTRL_8100}uもうしわけありません{CTRL_0001}しょうしょう　あそびすぎました」		CTRL_0000 CTRL_0200 CTRL_0002 CTRL_4100 CTRL_8100 CTRL_0001	pending_translation	unknown	yes		
zh_txt_b7969276_0000A2_0002	txt_b7969276_0000A2_0002	message	msg/fld/evt/033.m	0xA2	2	40 00 00 00 02 02 00 00 40 00 81 75 82 dc 82 a0 82 a2 82 a2 81 40 83 84 83 63 82 e7 82 aa 81 40 82 a9 82 aa 82 dd 82 f0 81 40 82 b3 82 aa 82 b5 82 c4 82 ad 82 ea 82 ea 82 ce 01 00 82 b1 82 bf 82 e7 82 cc 81 40 82 c4 82 dc 82 e0 81 40 82 cd 82 d4 82 af 82 e9 81 40 82 c6 81 40 82 a2 82 a4 82 e0 82 cc 82 be 81 76 01 00 81 75 82 c6 82 b1 82 eb 82 c5 81 40 97 ec 8f 62 81 69 82 ea 82 a2 82 b6 82 e3 82 a4 81 6a 82 cc 81 40 82 e6 82 a4 82 b7 82 cd 81 40 82 c7 82 a4 82 be 81 48 81 76 03 00	@{CTRL_0000}{CTRL_0200}{CTRL_0002}{CTRL_4000}{CTRL_8100}uまあいい　ヤツらが　かがみを　さがしてくれれば{CTRL_0001}こちらの　てまも　はぶける　と　いうものだ」{CTRL_0001}「ところで　霊獣（れいじゅう）の　ようすは　どうだ？」		CTRL_0000 CTRL_0200 CTRL_0002 CTRL_4000 CTRL_8100 CTRL_0001 CTRL_0001	pending_translation	unknown	yes		
zh_txt_b7969276_00014E_0003	txt_b7969276_00014E_0003	message	msg/fld/evt/033.m	0x14E	3	41 00 00 00 02 02 00 00 41 00 81 75 82 be 82 a2 82 d4 81 40 82 a9 82 f1 82 ba 82 f1 82 bd 82 a2 82 c9 81 40 82 bf 82 a9 82 c3 82 a2 82 c4 82 a2 82 dc 82 b7 81 76 03 00	A{CTRL_0000}{CTRL_0200}{CTRL_0002}{CTRL_4100}{CTRL_8100}uだいぶ　かんぜんたいに　ちかづいています」		CTRL_0000 CTRL_0200 CTRL_0002 CTRL_4100 CTRL_8100	pending_translation	unknown	yes		
zh_txt_b7969276_000190_0004	txt_b7969276_000190_0004	message	msg/fld/evt/033.m	0x190	4	42 00 02 00 02 02 00 00 42 00 81 75 8e d7 8b 43 81 69 82 b6 82 e1 82 ab 81 6a 82 e0 81 40 82 a9 82 c8 82 e8 81 40 82 d0 82 eb 82 aa 82 c1 82 c4 81 40 82 a0 82 bf 82 b1 82 bf 82 c5 01 00 96 5c 93 ae 81 69 82 da 82 a4 82 c7 82 a4 81 6a 82 aa 81 40 82 a8 82 b1 82 e8 82 cd 82 b6 82 df 82 c4 82 dc 82 b7 82 ba 81 76 03 00	B{CTRL_0200}{CTRL_0200}{CTRL_0002}{CTRL_4200}{CTRL_8100}u邪気（じゃき）も　かなり　ひろがって　あちこちで{CTRL_0001}暴動（ぼうどう）が　おこりはじめてますぜ」		CTRL_0200 CTRL_0200 CTRL_0002 CTRL_4200 CTRL_8100 CTRL_0001	pending_translation	unknown	yes		
zh_txt_b7969276_000204_0005	txt_b7969276_000204_0005	message	msg/fld/evt/033.m	0x204	5	41 00 02 00 02 02 00 00 41 00 81 75 97 ec 8f 62 82 aa 81 40 82 a9 82 f1 82 ba 82 f1 82 bd 82 a2 82 c9 81 40 82 c8 82 e9 82 b1 82 eb 82 c9 82 cd 01 00 96 d8 83 6d 97 74 82 e0 81 40 8e d7 8b 43 82 c9 81 40 82 c2 82 c2 82 dc 82 ea 82 c4 82 a2 82 e9 81 40 82 cd 82 b8 82 c5 82 b7 81 76 03 00	A{CTRL_0200}{CTRL_0200}{CTRL_0002}{CTRL_4100}{CTRL_8100}u霊獣が　かんぜんたいに　なるころには{CTRL_0001}木ノ葉も　邪気に　つつまれている　はずです」		CTRL_0200 CTRL_0200 CTRL_0002 CTRL_4100 CTRL_8100 CTRL_0001	pending_translation	unknown	yes		
zh_txt_b7969276_00026E_0006	txt_b7969276_00026E_0006	message	msg/fld/evt/033.m	0x26E	6	40 00 02 00 02 02 00 00 40 00 81 75 82 bb 82 a4 82 a9 81 40 82 bb 82 a2 82 c2 82 cd 81 40 82 bd 82 cc 82 b5 82 dd 82 be 82 c8 81 40 83 74 83 74 83 74 81 45 81 45 81 45 81 76 03 00	@{CTRL_0200}{CTRL_0200}{CTRL_0002}{CTRL_4000}{CTRL_8100}uそうか　そいつは　たのしみだな　フフフ・・・」		CTRL_0200 CTRL_0200 CTRL_0002 CTRL_4000 CTRL_8100	pending_translation	unknown	yes		
zh_txt_5f21e090_00001A_0000	txt_5f21e090_00001A_0000	message	msg/fld/evt/034.m	0x1A	0	81 75 8d 6a 8e e8 82 cc 83 6f 83 41 82 bf 82 e1 82 f1 81 49 81 40 82 a9 82 aa 82 dd 82 f0 81 40 82 dd 82 c2 82 af 82 c4 01 00 82 ab 82 bd 82 c1 82 c4 82 ce 82 e6 81 49 81 76 03 00	「綱手のバアちゃん！　かがみを　みつけて{CTRL_0001}きたってばよ！」		CTRL_0001	pending_translation	unknown	yes		
zh_txt_5f21e090_00006A_0001	txt_5f21e090_00006A_0001	message	msg/fld/evt/034.m	0x6A	1	81 75 82 a8 82 dc 82 a6 82 bd 82 bf 81 49 81 40 82 bf 82 e5 82 a4 82 c7 81 40 82 a2 82 a2 81 40 82 c6 82 b1 82 eb 82 c9 81 40 82 ab 82 bd 82 c8 81 76 03 00	「おまえたち！　ちょうど　いい　ところに　きたな」			pending_translation	unknown	yes		
zh_txt_5f21e090_0000B2_0002	txt_5f21e090_0000B2_0002	message	msg/fld/evt/034.m	0xB2	2	81 75 82 d6 81 48 81 76 03 00	「へ？」			pending_translation	unknown	yes		
zh_txt_5f21e090_0000D0_0003	txt_5f21e090_0000D0_0003	message	msg/fld/evt/034.m	0xD0	3	81 75 82 a2 82 dc 81 40 03 01 02 00 8d bb 89 42 82 ea 82 cc 97 a2 81 69 82 b7 82 c8 82 aa 82 ad 82 ea 82 cc 82 b3 82 c6 81 6a 03 01 00 00 82 a9 82 e7 01 00 82 b5 82 b5 82 e1 82 aa 81 40 82 ab 82 c4 82 a2 82 e9 81 40 82 c6 82 b1 82 eb 82 be 81 76 03 00	「いま　{CTRL_0103}{CTRL_0002}砂隠れの里（すながくれのさと）{CTRL_0103}{CTRL_0000}から{CTRL_0001}ししゃが　きている　ところだ」		CTRL_0103 CTRL_0002 CTRL_0103 CTRL_0000 CTRL_0001	pending_translation	unknown	yes		
zh_txt_5f21e090_00013A_0004	txt_5f21e090_00013A_0004	message	msg/fld/evt/034.m	0x13A	4	81 75 82 a0 82 c1 81 40 83 65 83 7d 83 8a 82 b3 82 f1 81 49 81 76 03 00	「あっ　テマリさん！」			pending_translation	unknown	yes		
zh_txt_5f21e090_000166_0005	txt_5f21e090_000166_0005	message	msg/fld/evt/034.m	0x166	5	81 75 82 c8 82 c9 82 a9 81 40 82 a0 82 c1 82 bd 82 cc 82 a9 81 48 81 76 03 00	「なにか　あったのか？」			pending_translation	unknown	yes		
zh_txt_5f21e090_000194_0006	txt_5f21e090_000194_0006	message	msg/fld/evt/034.m	0x194	6	81 75 97 ec 8f 62 81 69 82 ea 82 a2 82 b6 82 e3 82 a4 81 6a 82 cc 81 40 8e d7 8b 43 81 69 82 b6 82 e1 82 ab 81 6a 82 aa 01 00 8d bb 82 c9 81 40 82 bf 82 a9 82 c3 82 a2 82 c4 82 a2 82 e9 81 76 03 00	「霊獣（れいじゅう）の　邪気（じゃき）が{CTRL_0001}砂に　ちかづいている」		CTRL_0001	pending_translation	unknown	yes		
zh_txt_5f21e090_0001EA_0007	txt_5f21e090_0001EA_0007	message	msg/fld/evt/034.m	0x1EA	7	81 75 82 a6 81 5b 81 49 81 40 8d bb 89 42 82 ea 82 c9 81 40 82 dc 82 c5 81 49 81 48 81 76 03 00	「えー！　砂隠れに　まで！？」			pending_translation	unknown	yes		
zh_txt_5f21e090_00021E_0008	txt_5f21e090_00021E_0008	message	msg/fld/evt/034.m	0x21E	8	81 75 82 b7 82 c5 82 c9 81 40 82 a0 82 bf 82 b1 82 bf 82 c5 81 40 8e d7 8b 43 82 c9 82 e6 82 e9 81 40 82 d0 82 aa 82 a2 82 aa 01 00 82 d0 82 eb 82 aa 82 c1 82 c4 82 a2 82 e9 81 76 03 00	「すでに　あちこちで　邪気による　ひがいが{CTRL_0001}ひろがっている」		CTRL_0001	pending_translation	unknown	yes		
zh_txt_5f21e090_00025E_0009	txt_5f21e090_00025E_0009	message	msg/fld/evt/034.m	0x25E	9	81 75 82 b1 82 cc 82 dc 82 dc 82 be 82 c6 81 40 8d bb 82 e0 81 40 82 b6 82 a9 82 f1 82 cc 81 40 82 e0 82 f1 82 be 82 a2 82 be 81 76 03 00	「このままだと　砂も　じかんの　もんだいだ」			pending_translation	unknown	yes		
zh_txt_5f21e090_0002A0_0010	txt_5f21e090_0002A0_0010	message	msg/fld/evt/034.m	0x2A0	10	81 75 82 be 82 c6 82 b7 82 e9 82 c6 81 40 96 d8 83 6d 97 74 82 e0 81 40 83 84 83 6f 83 43 82 b1 82 c6 82 c9 81 40 82 c8 82 e8 82 bb 81 5b 82 be 82 c8 81 76 03 00	「だとすると　木ノ葉も　ヤバイことに　なりそーだな」			pending_translation	unknown	yes		
zh_txt_5f21e090_0002EA_0011	txt_5f21e090_0002EA_0011	message	msg/fld/evt/034.m	0x2EA	11	81 75 82 cd 82 e2 82 ad 81 40 82 cc 82 b1 82 e8 82 cc 81 40 82 a9 82 aa 82 dd 82 f0 81 40 82 dd 82 c2 82 af 82 c9 81 40 82 a2 82 ad 82 c1 82 c4 82 ce 82 e6 81 49 81 76 03 00	「はやく　のこりの　かがみを　みつけに　いくってばよ！」			pending_translation	unknown	yes		
zh_txt_5f21e090_000338_0012	txt_5f21e090_000338_0012	message	msg/fld/evt/034.m	0x338	12	81 75 82 a8 82 dc 82 a6 82 bd 82 bf 82 c9 82 cd 81 40 82 b1 82 ea 82 a9 82 e7 81 40 03 01 02 00 8d bb 89 42 82 ea 82 cc 97 a2 82 c9 01 00 82 de 82 a9 82 c1 82 c4 82 e0 82 e7 82 a4 03 01 00 00 81 76 03 00	「おまえたちには　これから　{CTRL_0103}{CTRL_0002}砂隠れの里に{CTRL_0001}むかってもらう{CTRL_0103}{CTRL_0000}」		CTRL_0103 CTRL_0002 CTRL_0001 CTRL_0103 CTRL_0000	pending_translation	unknown	yes		
zh_txt_5f21e090_000390_0013	txt_5f21e090_000390_0013	message	msg/fld/evt/034.m	0x390	13	81 75 8d bb 82 c9 81 48 81 76 03 00	「砂に？」			pending_translation	unknown	yes		
zh_txt_5f21e090_0003B2_0014	txt_5f21e090_0003B2_0014	message	msg/fld/evt/034.m	0x3B2	14	81 75 8d bb 82 d6 82 cc 81 40 82 a6 82 f1 82 ae 82 f1 82 c5 82 b7 82 a9 81 48 81 76 03 00	「砂への　えんぐんですか？」			pending_translation	unknown	yes		
zh_txt_5f21e090_0003E4_0015	txt_5f21e090_0003E4_0015	message	msg/fld/evt/034.m	0x3E4	15	81 75 82 a8 82 dc 82 a6 82 e7 82 b2 82 c6 82 ab 82 c9 81 40 82 bd 82 b7 82 af 82 c4 82 e0 82 e7 82 ed 82 c8 82 ad 82 c4 82 e0 81 40 8d bb 82 cd 01 00 82 ed 82 bd 82 b5 82 bd 82 bf 82 be 82 af 82 c5 81 40 82 be 82 a2 82 b6 82 e5 82 a4 82 d4 82 b3 81 76 03 00	「おまえらごときに　たすけてもらわなくても　砂は{CTRL_0001}わたしたちだけで　だいじょうぶさ」		CTRL_0001	pending_translation	unknown	yes		
zh_txt_5f21e090_00044E_0016	txt_5f21e090_00044E_0016	message	msg/fld/evt/034.m	0x44E	16	81 75 82 be 82 c1 82 bd 82 e7 81 40 82 c8 82 ba 81 48 81 76 03 00	「だったら　なぜ？」			pending_translation	unknown	yes		
zh_txt_5f21e090_000478_0017	txt_5f21e090_000478_0017	message	msg/fld/evt/034.m	0x478	17	81 75 8d bb 89 42 82 ea 82 cc 97 a2 82 cc 81 40 82 c7 82 b1 82 a9 82 c9 81 40 82 a9 82 aa 82 dd 82 aa 81 40 82 a0 82 e9 82 e7 82 b5 82 a2 01 00 82 c6 81 40 82 a2 82 a4 81 40 82 b6 82 e5 82 a4 82 d9 82 a4 82 aa 81 40 82 cd 82 a2 82 c1 82 bd 82 f1 82 be 81 76 03 00	「砂隠れの里の　どこかに　かがみが　あるらしい{CTRL_0001}と　いう　じょうほうが　はいったんだ」		CTRL_0001	pending_translation	unknown	yes		
zh_txt_5f21e090_0004E6_0018	txt_5f21e090_0004E6_0018	message	msg/fld/evt/034.m	0x4E6	18	81 75 83 7a 81 45 81 45 81 45 81 40 83 7a 83 93 83 67 81 5b 82 a9 81 49 81 48 81 76 03 00	「ホ・・・　ホントーか！？」			pending_translation	unknown	yes		
zh_txt_5f21e090_000518_0019	txt_5f21e090_000518_0019	message	msg/fld/evt/034.m	0x518	19	81 75 82 a0 82 a0 81 40 97 a2 82 cc 81 40 82 c7 82 b1 82 a9 82 c9 81 40 82 a9 82 aa 82 dd 82 cc 81 40 82 b1 82 c6 82 f0 81 40 82 b5 82 c1 82 c4 82 a2 82 e9 01 00 82 eb 82 a4 82 b6 82 f1 82 aa 81 40 82 a2 82 e9 81 40 82 c6 81 40 82 a2 82 a4 82 b1 82 c6 82 be 81 76 03 00	「ああ　里の　どこかに　かがみの　ことを　しっている{CTRL_0001}ろうじんが　いる　と　いうことだ」		CTRL_0001	pending_translation	unknown	yes		
zh_txt_5f21e090_000586_0020	txt_5f21e090_000586_0020	message	msg/fld/evt/034.m	0x586	20	81 75 8d bb 82 c9 82 cd 81 40 82 b7 82 c5 82 c9 81 40 03 01 02 00 93 fa 8c fc 81 69 82 d0 82 e3 82 a4 82 aa 81 6a 83 6c 83 57 81 40 01 01 14 00 83 8d 83 62 83 4e 81 45 83 8a 81 5b 01 01 14 00 01 00 83 65 83 93 83 65 83 93 03 01 00 00 82 cc 81 40 82 52 82 df 82 a2 82 f0 81 40 82 de 82 a9 82 ed 82 b9 82 c4 82 a2 82 e9 81 76 03 00	「砂には　すでに　{CTRL_0103}{CTRL_0002}日向（ひゅうが）ネジ　{CTRL_0101}{CTRL_0014}ロック・リー{CTRL_0101}{CTRL_0014}{CTRL_0001}テンテン{CTRL_0103}{CTRL_0000}の　３めいを　むかわせている」		CTRL_0103 CTRL_0002 CTRL_0101 CTRL_0014 CTRL_0101 CTRL_0014 CTRL_0001 CTRL_0103 CTRL_0000	pending_translation	unknown	yes		
zh_txt_5f21e090_0005F6_0021	txt_5f21e090_0005F6_0021	message	msg/fld/evt/034.m	0x5F6	21	81 75 82 a8 82 dc 82 a6 82 bd 82 bf 82 e0 81 40 82 b7 82 ae 82 c9 81 40 82 a0 82 c6 82 f0 81 40 82 a8 82 c1 82 c4 01 00 82 a9 82 ea 82 e7 82 c6 81 40 82 b2 82 a4 82 e8 82 e3 82 a4 81 40 82 b5 82 c4 82 ad 82 ea 81 76 03 00	「おまえたちも　すぐに　あとを　おって{CTRL_0001}かれらと　ごうりゅう　してくれ」		CTRL_0001	pending_translation	unknown	yes		
zh_txt_5f21e090_000654_0022	txt_5f21e090_000654_0022	message	msg/fld/evt/034.m	0x654	22	81 75 82 ed 82 a9 82 c1 82 bd 82 c1 82 c4 82 ce 82 e6 81 49 81 76 03 00	「わかったってばよ！」			pending_translation	unknown	yes		
zh_txt_5f21e090_00066E_0023	txt_5f21e090_00066E_0023	message	msg/fld/evt/034.m	0x66E	23	81 75 83 56 83 4a 83 7d 83 8b 81 49 81 40 82 b7 82 ae 82 c9 81 40 82 b5 82 e3 82 c1 82 cf 82 c2 82 b7 82 e9 82 c1 82 c4 82 ce 82 e6 81 49 81 76 03 00	「シカマル！　すぐに　しゅっぱつするってばよ！」			pending_translation	unknown	yes		
zh_txt_5f21e090_0006B4_0024	txt_5f21e090_0006B4_0024	message	msg/fld/evt/034.m	0x6B4	24	81 75 82 b5 82 e5 82 a4 82 aa 82 cb 81 5b 82 c8 81 76 03 00	「しょうがねーな」			pending_translation	unknown	yes		
